Country,Year,Urbanization over 1 million,GDP per capita,UrbLog,GDPLog,Urbanization Percentage,UrbPer
Somalia,1990,16.37632156,157.2499066,2.795836484,5.057836302,29.658,29.658
Somalia,1991,17.48547479,97.15119682,2.861370524,4.576268495,30.007,30.007
Somalia,1992,17.71960578,92.66809185,2.874671698,4.529024205,30.359,30.359
Somalia,1993,17.95457315,158.9413079,2.887844854,5.068535001,30.711,30.711
Somalia,1994,18.09339231,179.3793259,2.895546806,5.189502703,31.067,31.067
Somalia,1995,18.06708958,176.8302851,2.894092028,5.175190431,31.425,31.425
Somalia,1996,17.85639176,194.4481412,2.882361526,5.270165501,31.785,31.785
Somalia,1997,17.50285543,222.081547,2.862364035,5.403044643,32.147,32.147
Somalia,1998,17.0725381,278.9298348,2.837471214,5.630960262,32.511,32.511
Somalia,1999,16.64281266,266.3898494,2.811978451,5.584960835,32.878,32.878
Somalia,2000,16.25995069,277.8514409,2.788705072,5.627086586,33.247,33.247
Somalia,2001,15.92795099,171.1875246,2.76807549,5.142759591,33.617,33.617
Somalia,2002,16.09862299,155.7863538,2.77873374,5.048485542,33.99,33.99
Somalia,2003,16.29347976,188.7034828,2.790765013,5.240176909,34.371,34.371
Somalia,2004,16.50208213,240.5416078,2.803486563,5.48289308,34.76,34.76
Somalia,2005,16.7133384,273.4811458,2.816207107,5.611232683,35.156,35.156
Somalia,2006,16.93198327,275.1034449,2.829204335,5.61714719,35.561,35.561
Somalia,2007,12.34741777,278.648268,2.513446954,5.629950298,35.974,35.974
Somalia,2008,13.12487972,284.4588721,2.574509644,5.650588681,36.394,36.394
Somalia,2009,13.94012741,214.4483028,2.634771545,5.368068697,36.823,36.823
Somalia,2010,14.79487759,111.1635524,2.694281012,4.711002562,37.259,37.259
Somalia,2011,15.68704296,107.7224994,2.752835082,4.67955847,37.702,37.702
Somalia,2012,16.62022294,128.0880106,2.810620203,4.85271761,38.153,38.153
Somalia,2013,17.60069927,133.2731597,2.867938633,4.892400854,38.612,38.612
South Africa,1970,27.53833477,818.5042108,3.315579026,6.707478541,47.809,47.809
South Africa,1971,27.55948678,879.9870032,3.316346824,6.779907138,47.869,47.869
South Africa,1972,27.58849285,899.7965837,3.31739876,6.80216872,47.929,47.929
South Africa,1973,27.62595712,1201.403722,3.318755806,7.09124592,47.989,47.989
South Africa,1974,27.6761311,1469.90173,3.320570349,7.292950827,48.049,48.049
South Africa,1975,27.73795697,1483.12216,3.322801763,7.301904712,48.109,48.109
South Africa,1976,27.81472952,1388.903222,3.325565719,7.236269666,48.169,48.169
South Africa,1977,27.90824076,1505.061781,3.328922013,7.316589227,48.229,48.229
South Africa,1978,28.0049845,1688.902822,3.332382512,7.431834379,48.289,48.289
South Africa,1979,28.07987872,2032.583015,3.33505326,7.617062684,48.349,48.349
South Africa,1980,28.12131564,2853.804564,3.336527852,7.956408318,48.425,48.425
South Africa,1981,28.13540282,2864.822202,3.33702867,7.960261569,48.591,48.591
South Africa,1982,28.13214929,2561.906897,3.336913025,7.848507142,48.756,48.756
South Africa,1983,28.11592274,2783.065696,3.336336061,7.931308367,48.922,48.922
South Africa,1984,28.09467818,2401.62112,3.33558017,7.783899255,49.088,49.088
South Africa,1985,28.08590361,1791.305082,3.3352678,7.490699729,49.372,49.372
South Africa,1986,28.11647664,2001.623926,3.336355762,7.601714093,49.905,49.905
South Africa,1987,28.17142435,2570.136964,3.338308143,7.85171447,50.439,50.439
South Africa,1988,28.2633902,2704.273197,3.341567335,7.902588466,50.972,50.972
South Africa,1989,28.40181813,2753.569476,3.346453162,7.92065334,51.505,51.505
South Africa,1990,28.6037642,3140.565057,3.353538325,8.052158017,52.037,52.037
South Africa,1991,28.81991728,3288.162628,3.36106672,8.098084216,52.554,52.554
South Africa,1992,29.0694581,3481.131507,3.369688073,8.155112666,53.038,53.038
South Africa,1993,29.3176544,3389.606258,3.378189874,8.128469046,53.521,53.521
South Africa,1994,29.56799118,3445.423981,3.386692397,8.144802247,54.004,54.004
South Africa,1995,29.81924847,3752.664711,3.395154107,8.230221456,54.486,54.486
South Africa,1996,30.06126937,3497.44442,3.403237611,8.159787815,54.967,54.967
South Africa,1997,30.30479379,3556.270864,3.411305911,8.176467765,55.449,55.449
South Africa,1998,30.54182534,3162.997708,3.419097067,8.059275499,55.93,55.93
South Africa,1999,30.76466648,3091.516444,3.426366839,8.036417008,56.411,56.411
South Africa,2000,30.97430682,3040.637481,3.433158049,8.01982247,56.891,56.891
South Africa,2001,31.32056571,2669.882229,3.444274933,7.889789641,57.368,57.368
South Africa,2002,31.75378617,2500.267865,3.458011968,7.824153151,57.898,57.898
South Africa,2003,32.19342689,3739.266322,3.471762298,8.226644701,58.446,58.446
South Africa,2004,32.63501726,4807.061019,3.485385861,8.477841162,58.993,58.993
South Africa,2005,33.07477603,5344.044931,3.498770938,8.583738123,59.536,59.536
South Africa,2006,33.5160816,5552.740634,3.512025371,8.622046893,60.077,60.077
South Africa,2007,33.95752461,6036.294834,3.525110467,8.705545665,60.616,60.616
South Africa,2008,34.40014706,5704.860958,3.538060839,8.64907389,61.154,61.154
South Africa,2009,34.83987968,5815.288778,3.550762698,8.668245725,61.687,61.687
South Africa,2010,35.28029953,7295.065352,3.563324721,8.894953419,62.218,62.218
South Africa,2011,35.71986092,8019.300165,3.575706862,8.989606436,62.746,62.746
South Africa,2012,36.15964481,7585.783395,3.587943713,8.934031169,63.272,63.272
South Africa,2013,36.59804103,6936.084693,3.599994715,8.844492729,63.788,63.788
Spain,1970,20.70975936,1234.775909,3.030605056,7.118644782,66.038,66.038
Spain,1971,20.99948999,1388.889422,3.044498151,7.23625973,66.848,66.848
Spain,1972,21.0863641,1742.116583,3.04862658,7.46285608,67.541,67.541
Spain,1973,21.17298724,2290.820215,3.052726182,7.736665205,68.224,68.224
Spain,1974,21.24871474,2801.438541,3.056296411,7.937888329,68.901,68.901
Spain,1975,21.30366605,3269.115133,3.058879173,8.092274626,69.57,69.57
Spain,1976,21.34281068,3339.617205,3.060714947,8.11361147,70.231,70.231
Spain,1977,21.37160933,3693.593945,3.062063374,8.214355232,70.883,70.883
Spain,1978,21.36261365,4435.409445,3.061642368,8.397375212,71.527,71.527
Spain,1979,21.45786836,5873.108843,3.066091401,8.678139388,72.162,72.162
Spain,1980,21.60833205,6319.414561,3.073078983,8.75138185,72.789,72.789
Spain,1981,21.65950072,5468.705257,3.075444191,8.606797168,73.279,73.279
Spain,1982,21.64157605,5253.501147,3.074616282,8.566650018,73.515,73.515
Spain,1983,21.63719159,4558.682583,3.074413667,8.424788954,73.749,73.749
Spain,1984,21.64677499,4570.16854,3.074856482,8.427305363,73.982,73.982
Spain,1985,21.66549532,4784.029767,3.075720918,8.473038518,74.213,74.213
Spain,1986,21.69792429,6631.207294,3.077216601,8.799542162,74.444,74.444
Spain,1987,21.74283383,8391.378342,3.079284224,9.03496007,74.673,74.673
Spain,1988,21.79390926,9884.733675,3.081630539,9.198746793,74.9,74.9
Spain,1989,21.85031231,10880.22189,3.084215215,9.294701915,75.126,75.126
Spain,1990,21.91655769,14046.87873,3.08724241,9.550155496,75.351,75.351
Spain,1991,22.00543983,15075.46804,3.091289688,9.620824069,75.528,75.528
Spain,1992,22.1508792,16434.54935,3.097877189,9.707141066,75.61,75.61
Spain,1993,22.30123707,13637.84032,3.104642151,9.520603585,75.692,75.692
Spain,1994,22.46263752,13739.0013,3.111853374,9.527993878,75.774,75.774
Spain,1995,22.63345305,15871.80306,3.119429035,9.672299421,75.856,75.856
Spain,1996,22.80683312,16792.25932,3.127060189,9.728673304,75.938,75.938
Spain,1997,22.97377373,14909.9032,3.134353293,9.609780915,76.019,76.019
Spain,1998,23.12265307,15457.02773,3.140812789,9.645819048,76.1,76.1
Spain,1999,23.2343629,15851.31058,3.145632342,9.671007462,76.181,76.181
Spain,2000,23.27145452,14780.54518,3.147227482,9.60106708,76.262,76.262
Spain,2001,23.22079391,15358.71701,3.145048166,9.639438475,76.343,76.343
Spain,2002,23.1331682,17055.2256,3.14126744,9.744211923,76.533,76.533
Spain,2003,23.03902244,21582.75988,3.137189406,9.979650121,76.778,76.778
Spain,2004,22.96475493,25043.18529,3.133960646,10.12835703,77.022,77.022
Spain,2005,22.89812042,26672.38924,3.131054829,10.1913842,77.263,77.263
Spain,2006,22.83189893,28713.23924,3.128158634,10.26511359,77.502,77.502
Spain,2007,22.72930943,33119.81665,3.123655256,10.40788707,77.74,77.74
Spain,2008,22.68556808,36138.97865,3.121728955,10.4951273,77.976,77.976
Spain,2009,22.80227404,32761.63318,3.12686027,10.39701339,78.21,78.21
Spain,2010,23.01772057,30998.79681,3.136264379,10.34170367,78.442,78.442
Spain,2011,23.25963562,32132.13972,3.146719481,10.37761205,78.673,78.673
Spain,2012,23.5729118,28996.81103,3.160098248,10.27494114,78.902,78.902
Spain,2013,23.98553129,29685.283,3.177450786,10.29840668,79.129,79.129
Sudan,1970,6.424602243,88.88372993,1.860134721,4.48732911,16.523,16.523
Sudan,1971,6.63164026,93.60337695,1.891852173,4.539066461,17.22,17.22
Sudan,1972,6.844510194,112.5442651,1.923446899,4.723346612,17.941,17.941
Sudan,1973,7.043787722,140.4141806,1.952146054,4.944596488,18.548,18.548
Sudan,1974,7.193010963,165.7957129,1.973109855,5.110756385,18.744,18.744
Sudan,1975,7.339960836,200.2107153,1.993333507,5.299370388,18.943,18.943
Sudan,1976,7.485202144,241.6941123,2.012928024,5.487672928,19.143,19.143
Sudan,1977,7.628303819,274.8030815,2.031865516,5.616054774,19.344,19.344
Sudan,1978,7.772898373,285.9998306,2.050643116,5.655991219,19.547,19.547
Sudan,1979,7.92089367,305.4852512,2.069504037,5.7219015,19.752,19.752
Sudan,1980,8.074829469,332.9224907,2.08875175,5.807909702,19.959,19.959
Sudan,1981,8.231532413,387.7985166,2.107972196,5.960485918,20.166,20.166
Sudan,1982,8.392738692,283.610253,2.127366891,5.647600947,20.376,20.376
Sudan,1983,8.639004632,247.1485186,2.156287372,5.509989446,20.901,20.901
Sudan,1984,9.018417065,322.8529665,2.199268827,5.777197008,21.903,21.903
Sudan,1985,9.424955603,293.8144215,2.243361023,5.682948349,22.937,22.937
Sudan,1986,9.869083242,387.2436196,2.289406966,5.959054003,24.005,24.005
Sudan,1987,10.34807893,488.3204404,2.336800892,6.190971831,25.107,25.107
Sudan,1988,10.84561917,472.6388369,2.383761235,6.158331538,26.244,26.244
Sudan,1989,11.33240355,452.1374266,2.427666193,6.113986175,27.41,27.41
Sudan,1990,11.79498285,490.3306652,2.467674259,6.19507999,28.61,28.61
Sudan,1991,12.22205455,426.84098,2.50324207,6.056411532,29.84,29.84
Sudan,1992,12.62848914,442.809121,2.535955305,6.093138799,31.103,31.103
Sudan,1993,12.90553864,443.9491176,2.557656571,6.095709956,32.127,32.127
Sudan,1994,12.71273562,408.4721324,2.542604296,6.012423693,32.179,32.179
Sudan,1995,12.58911944,428.7542547,2.532832904,6.060883922,32.232,32.232
Sudan,1996,12.53793836,271.7741272,2.528759117,5.604971307,32.284,32.284
Sudan,1997,12.54130297,323.2372954,2.529027435,5.778386714,32.337,32.337
Sudan,1998,12.577963,335.5923735,2.531946314,5.815897249,32.39,32.39
Sudan,1999,12.61783026,320.3279598,2.535110914,5.769345345,32.442,32.442
Sudan,2000,12.64147687,380.7745888,2.536983223,5.94220757,32.495,32.495
Sudan,2001,12.64407956,444.4764682,2.537189087,6.096897114,32.548,32.548
Sudan,2002,12.63469831,498.6391703,2.536446863,6.211882729,32.601,32.601
Sudan,2003,12.61855825,570.6327934,2.535168607,6.346745909,32.654,32.654
Sudan,2004,12.60460037,691.9467794,2.534061856,6.539509044,32.707,32.707
Sudan,2005,12.59730973,887.8853736,2.533483278,6.788842651,32.76,32.76
Sudan,2006,12.59699542,1110.102066,2.533458327,7.012207241,32.813,32.813
Sudan,2007,12.6011575,1416.770897,2.533788675,7.256135545,32.866,32.866
Sudan,2008,12.61305465,1421.966632,2.534732361,7.259796145,32.919,32.919
Sudan,2009,12.63547904,1385.443615,2.536508654,7.233775667,32.99,32.99
Sudan,2010,12.66991402,1513.090006,2.539230208,7.3219092,33.08,33.08
Sudan,2011,12.71776727,1518.838063,2.543000013,7.325700889,33.188,33.188
Sudan,2012,12.77661893,1392.796033,2.547616854,7.23906854,33.315,33.315
Sudan,2013,12.83963152,1438.050834,2.5525366,7.271043888,33.46,33.46
Sweden,1970,12.8651946,4665.805039,2.554525572,8.448015668,81.034,81.034
Sweden,1971,12.75826608,5065.522969,2.546179382,8.530212663,81.563,81.563
Sweden,1972,12.66269406,5942.669396,2.538660195,8.689913705,81.886,81.886
Sweden,1973,12.58348992,7189.376529,2.532385631,8.880359733,82.203,82.203
Sweden,1974,12.48998309,7966.837004,2.52492697,8.98304283,82.517,82.517
Sweden,1975,12.38389749,9974.36566,2.516397039,9.207773647,82.73,82.73
Sweden,1976,12.28276419,10719.82511,2.508196994,9.27985012,82.802,82.802
Sweden,1977,12.18364087,11294.71157,2.50009414,9.332089892,82.873,82.873
Sweden,1978,12.09298566,12447.30667,2.492625587,9.429259547,82.944,82.944
Sweden,1979,12.01176366,14665.41957,2.485886475,9.593247591,83.016,83.016
Sweden,1980,11.93282355,16856.08187,2.479292885,9.732466812,83.087,83.087
Sweden,1981,11.92151484,15367.8221,2.478344737,9.640031128,83.1,83.1
Sweden,1982,11.97528535,13548.16551,2.482844972,9.51400643,83.1,83.1
Sweden,1983,12.03073634,12434.68087,2.487464737,9.428244692,83.1,83.1
Sweden,1984,12.08102099,12918.51619,2.491635708,9.466416925,83.1,83.1
Sweden,1985,12.12232584,13473.43161,2.495048863,9.508474996,83.1,83.1
Sweden,1986,12.15567248,17710.53689,2.497795932,9.781915046,83.1,83.1
Sweden,1987,12.1767905,21444.66784,2.499531722,9.973231308,83.1,83.1
Sweden,1988,12.18267457,24129.98901,2.500014825,10.0912107,83.1,83.1
Sweden,1989,12.16312703,25261.01444,2.498409001,10.13701756,83.1,83.1
Sweden,1990,12.13089165,30161.4082,2.495755228,10.31431851,83.1,83.1
Sweden,1991,12.19871481,31377.34851,2.501330603,10.35384153,83.204,83.204
Sweden,1992,12.36963212,32302.09666,2.515244446,10.38288742,83.361,83.361
Sweden,1993,12.54297584,24028.6207,2.529160815,10.08700093,83.516,83.516
Sweden,1994,12.7025782,25724.04856,2.541804981,10.15518157,83.671,83.671
Sweden,1995,12.88817109,29915.20675,2.556309921,10.30612222,83.824,83.824
Sweden,1996,13.06556115,32556.4652,2.569979849,10.39073125,83.914,83.914
Sweden,1997,13.19857356,29853.79443,2.58010876,10.30406723,83.942,83.942
Sweden,1998,13.33338003,30108.94809,2.590270668,10.31257769,83.97,83.97
Sweden,1999,13.46652707,30557.24104,2.60020713,10.32735696,83.998,83.998
Sweden,2000,13.58998182,29282.2863,2.60933289,10.28473805,84.026,84.026
Sweden,2001,13.67036273,26991.95592,2.615230185,10.20329417,84.071,84.071
Sweden,2002,13.71431664,29617.43548,2.618440297,10.2961185,84.133,84.133
Sweden,2003,13.75200388,37029.50696,2.62118455,10.51947036,84.196,84.196
Sweden,2004,13.78698756,42500.18181,2.623725217,10.65726363,84.258,84.258
Sweden,2005,13.82089871,43082.60058,2.626181846,10.6708745,84.319,84.319
Sweden,2006,13.91497499,46209.48827,2.632965598,10.74094043,84.43,84.43
Sweden,2007,14.06845274,53260.20726,2.643934896,10.88294475,84.588,84.588
Sweden,2008,14.21865091,55656.75679,2.654554547,10.92695877,84.746,84.746
Sweden,2009,14.35924984,46148.47942,2.664394323,10.73961929,84.902,84.902
Sweden,2010,14.50153261,52053.10486,2.674254341,10.86001972,85.056,85.056
Sweden,2011,14.65947482,59594.85121,2.685086872,10.99532446,85.21,85.21
Sweden,2012,14.82141578,57182.49917,2.696073147,10.95400317,85.363,85.363
Sweden,2013,14.96903404,60565.62803,2.70598367,11.01148282,85.514,85.514
Switzerland,1970,11.4964268,3924.811436,2.442036274,8.275073587,57.368,57.368
Switzerland,1971,11.56463636,4676.813549,2.447951852,8.450372291,57.597,57.597
Switzerland,1972,11.45567865,5691.781313,2.438485559,8.646778538,57.54,57.54
Switzerland,1973,11.35057259,7604.242522,2.429268191,8.936461597,57.483,57.483
Switzerland,1974,11.26887496,8722.729029,2.422044497,9.07368743,57.426,57.426
Switzerland,1975,11.25310635,9976.323459,2.420644211,9.207969911,57.369,57.369
Switzerland,1976,11.29681155,10436.3729,2.424520522,9.253052378,57.312,57.312
Switzerland,1977,11.31438167,11171.20731,2.426074631,9.321094971,57.255,57.255
Switzerland,1978,11.29259132,15671.41235,2.424146875,9.659593462,57.198,57.198
Switzerland,1979,11.24923642,17657.60516,2.420300253,9.778921857,57.141,57.141
Switzerland,1980,11.18405395,18832.03075,2.414489009,9.843314462,57.084,57.084
Switzerland,1981,11.35414854,17213.77623,2.429583187,9.753465286,58.12,58.12
Switzerland,1982,11.71260848,17572.40921,2.460665909,9.774085292,59.938,59.938
Switzerland,1983,12.1011913,17412.10944,2.493303902,9.764921188,61.728,61.728
Switzerland,1984,12.51201321,16523.5843,2.52668924,9.712543991,63.489,63.489
Switzerland,1985,12.924835,16651.25001,2.559150654,9.720240568,65.21,65.21
Switzerland,1986,13.34139694,23730.72327,2.590871753,10.07452583,66.895,66.895
Switzerland,1987,13.75656865,29547.99821,2.62151643,10.29377128,68.537,68.537
Switzerland,1988,14.17024576,31769.80035,2.651144397,10.36627144,70.137,70.137
Switzerland,1989,14.58412568,30456.54403,2.679933655,10.32405616,71.684,71.684
Switzerland,1990,14.97812753,38572.23865,2.706590972,10.56028809,73.184,73.184
Switzerland,1991,15.07565172,38644.15567,2.713080974,10.56215083,73.781,73.781
Switzerland,1992,14.99418794,39789.07514,2.707662655,10.59134766,73.73,73.73
Switzerland,1993,14.94157401,38269.45287,2.70414753,10.55240728,73.679,73.679
Switzerland,1994,14.9061704,41942.71115,2.701775248,10.64405995,73.629,73.629
Switzerland,1995,14.89003843,48705.40845,2.700692428,10.79354536,73.578,73.578
Switzerland,1996,14.90778226,46690.34067,2.701883376,10.75129258,73.527,73.527
Switzerland,1997,14.95529776,40422.34519,2.705065602,10.60713801,73.476,73.476
Switzerland,1998,14.99465331,41466.87272,2.707693692,10.63265014,73.424,73.424
Switzerland,1999,15.00711577,40619.36152,2.708524473,10.61200012,73.373,73.373
Switzerland,2000,15.00692487,37910.79367,2.708511753,10.54299114,73.322,73.322
Switzerland,2001,15.0314377,38693.88735,2.710143855,10.56343692,73.322,73.322
Switzerland,2002,15.06442291,41583.35988,2.712335865,10.63545536,73.36,73.36
Switzerland,2003,15.09967092,48290.80261,2.71467295,10.7849964,73.398,73.398
Switzerland,2004,15.14344774,53582.65613,2.717567946,10.88898072,73.436,73.436
Switzerland,2005,15.19407727,55009.42872,2.720905699,10.91525988,73.474,73.474
Switzerland,2006,15.24704788,57360.48558,2.724385903,10.95711094,73.512,73.512
Switzerland,2007,15.25954372,63111.63855,2.725205125,11.05266048,73.55,73.55
Switzerland,2008,15.21480711,72069.45938,2.722269106,11.18538565,73.588,73.588
Switzerland,2009,15.17299383,69678.90374,2.719517126,11.15165288,73.625,73.625
Switzerland,2010,15.16300062,74223.36343,2.718858291,11.21483425,73.663,73.663
Switzerland,2011,15.14235002,87967.29804,2.717495455,11.38472041,73.701,73.701
Switzerland,2012,15.12951144,83289.65519,2.716647236,11.33007963,73.739,73.739
Switzerland,2013,15.10611873,84853.72363,2.715099876,11.34868415,73.787,73.787
Syrian Arab Republic,1970,32.56065951,275.2707226,3.483104796,5.617755059,43.345,43.345
Syrian Arab Republic,1971,32.74614561,312.5397353,3.488785264,5.744731614,43.751,43.751
Syrian Arab Republic,1972,32.90947924,348.6758793,3.493760739,5.854142778,44.078,44.078
Syrian Arab Republic,1973,33.06934972,360.8588951,3.498606863,5.88848701,44.405,44.405
Syrian Arab Republic,1974,33.23616923,559.3785837,3.503638718,6.326826496,44.733,44.733
Syrian Arab Republic,1975,33.41086727,702.0773163,3.508881214,6.554043535,45.061,45.061
Syrian Arab Republic,1976,33.59952752,816.6662455,3.514512005,6.705230499,45.39,45.39
Syrian Arab Republic,1977,33.79442364,864.3543171,3.520295808,6.761982774,45.718,45.718
Syrian Arab Republic,1978,33.99049854,1002.420532,3.526081031,6.910172886,46.048,46.048
Syrian Arab Republic,1979,34.1727555,1164.765108,3.531428704,7.060274722,46.377,46.377
Syrian Arab Republic,1980,34.33665068,1467.834397,3.536213317,7.291543394,46.708,46.708
Syrian Arab Republic,1981,34.4754497,1817.9787,3.540247468,7.505480558,47.038,47.038
Syrian Arab Republic,1982,34.27451316,1834.692528,3.534402021,7.514632187,47.268,47.268
Syrian Arab Republic,1983,34.00530614,1886.629547,3.526516575,7.542547208,47.476,47.476
Syrian Arab Republic,1984,33.76608732,1873.113191,3.519456965,7.535357134,47.684,47.684
Syrian Arab Republic,1985,33.56478641,942.1742404,3.513477494,6.848190226,47.891,47.891
Syrian Arab Republic,1986,33.40659331,884.3525306,3.508753285,6.784855773,48.099,48.099
Syrian Arab Republic,1987,33.28458367,895.4629162,3.505094337,6.797340809,48.307,48.307
Syrian Arab Republic,1988,33.19510374,1017.965479,3.502402387,6.925561286,48.515,48.515
Syrian Arab Republic,1989,33.12758679,851.4974372,3.500366373,6.74699649,48.723,48.723
Syrian Arab Republic,1990,33.08108339,896.5601362,3.49896162,6.79856537,48.931,48.931
Syrian Arab Republic,1991,33.05635957,971.000906,3.49821397,6.878327401,49.139,49.139
Syrian Arab Republic,1992,33.05553702,1095.325749,3.498189087,6.998807086,49.347,49.347
Syrian Arab Republic,1993,33.06838691,1146.869803,3.498577748,7.0447916,49.555,49.555
Syrian Arab Republic,1994,33.09131036,889.077618,3.499270721,6.790184541,49.764,49.764
Syrian Arab Republic,1995,33.18508408,944.7969642,3.5021005,6.850970052,50.104,50.104
Syrian Arab Republic,1996,33.29020163,1027.334515,3.505263108,6.934722877,50.473,50.473
Syrian Arab Republic,1997,33.39317216,1066.86526,3.508351453,6.972479964,50.841,50.841
Syrian Arab Republic,1998,33.5288467,1120.395309,3.512406164,7.021436856,51.21,51.21
Syrian Arab Republic,1999,33.73441462,1113.191735,3.518518522,7.014986605,51.578,51.578
Syrian Arab Republic,2000,34.03101958,1201.238014,3.527272449,7.091107982,51.947,51.947
Syrian Arab Republic,2001,34.44562308,1257.909479,3.539381938,7.137206478,52.314,52.314
Syrian Arab Republic,2002,34.96104309,1281.698189,3.554234387,7.155941188,52.682,52.682
Syrian Arab Republic,2003,35.48077877,1205.745142,3.568991107,7.09485303,53.049,53.049
Syrian Arab Republic,2004,35.87759501,1388.650821,3.580113006,7.236087922,53.417,53.417
Syrian Arab Republic,2005,36.07173786,1563.077165,3.585509674,7.354411699,53.783,53.783
Syrian Arab Republic,2006,36.01834606,1760.647001,3.584028421,7.473436635,54.154,54.154
Syrian Arab Republic,2007,35.79436767,2058.729082,3.577790553,7.629844121,54.529,54.529
Syrian Arab Republic,2008,35.58307812,2583.199083,3.571870191,7.856783864,54.908,54.908
Syrian Arab Republic,2009,35.59972244,2572.884335,3.572337841,7.852782858,55.29,55.29
Syrian Arab Republic,2010,35.96681356,2808.066843,3.582596668,7.940251569,55.677,55.677
Syrian Arab Republic,2011,36.48410076,2461.630417,3.59687657,7.808579181,56.066,56.066
Syrian Arab Republic,2012,37.01641135,1895.87016,3.611361364,7.547433199,56.459,56.459
Syrian Arab Republic,2013,37.56423899,1605.82269,3.626052507,7.381391484,56.855,56.855
Tanzania,1970,2.62252688,178.9987798,0.964138311,5.187378989,7.852,7.852
Tanzania,1971,2.791474437,185.5079215,1.026569928,5.223097585,8.431,8.431
Tanzania,1972,2.97042959,204.4739115,1.088706585,5.320440395,9.048,9.048
Tanzania,1973,3.159477508,236.2148547,1.150406668,5.464741792,9.704,9.704
Tanzania,1974,3.361396614,274.6874726,1.212356547,5.615633988,10.403,10.403
Tanzania,1975,3.577335054,306.2640245,1.274618125,5.724447555,11.146,11.146
Tanzania,1976,3.809015793,321.3595752,1.337370834,5.772560668,11.937,11.937
Tanzania,1977,4.055783395,372.0711592,1.400143861,5.919085124,12.773,12.773
Tanzania,1978,4.319834707,431.9622252,1.463217139,6.068338143,13.659,13.659
Tanzania,1979,4.458282048,443.2527431,1.494763501,6.094140134,14.141,14.141
Tanzania,1980,4.574954695,499.927943,1.520596796,6.214463974,14.555,14.555
Tanzania,1981,4.693371586,558.9024877,1.546151212,6.325975017,14.976,14.976
Tanzania,1982,4.814887984,573.1201236,1.571712781,6.351095335,15.409,15.409
Tanzania,1983,4.939742911,560.2903681,1.597313288,6.328455164,15.851,15.851
Tanzania,1984,5.069172065,498.8817858,1.623177503,6.212369165,16.305,16.305
Tanzania,1985,5.20247436,533.3676754,1.649134351,6.279211009,16.767,16.767
Tanzania,1986,5.341946918,365.4530876,1.675590178,5.90113792,17.241,17.241
Tanzania,1987,5.486979185,248.4566557,1.702377865,5.515268407,17.725,17.725
Tanzania,1988,5.635788922,280.9093679,1.729137142,5.638032083,18.221,18.221
Tanzania,1989,5.717560357,290.8753365,1.743542203,5.672894778,18.565,18.565
Tanzania,1990,5.783326494,276.6911259,1.754979035,5.622901815,18.884,18.884
Tanzania,1991,5.843700687,302.580415,1.765364275,5.712347077,19.208,19.208
Tanzania,1992,5.901241584,260.4042329,1.775162767,5.562235166,19.536,19.536
Tanzania,1993,5.96041738,229.8175187,1.785140509,5.437285597,19.867,19.867
Tanzania,1994,6.029208115,229.7444537,1.796615678,5.43696762,20.203,20.203
Tanzania,1995,6.111570074,259.8165738,1.810183708,5.559975897,20.543,20.543
Tanzania,1996,6.20896645,312.4657519,1.825994449,5.744494869,20.888,20.888
Tanzania,1997,6.317930526,357.8462531,1.843391706,5.880103434,21.237,21.237
Tanzania,1998,6.43601695,383.3687473,1.861909863,5.948997313,21.59,21.59
Tanzania,1999,6.557770248,383.7511712,1.880650644,5.949994351,21.947,21.947
Tanzania,2000,6.679743679,393.1920809,1.899079615,5.974298248,22.309,22.309
Tanzania,2001,6.799985488,390.8283938,1.916920478,5.968268573,22.674,22.674
Tanzania,2002,6.920154742,396.5167428,1.934438131,5.982718267,23.044,23.044
Tanzania,2003,7.119890734,416.763388,1.962892379,6.032518646,23.611,23.611
Tanzania,2004,7.329264696,446.3035979,1.991875197,6.100999433,24.223,24.223
Tanzania,2005,7.538290884,478.7104701,2.019995483,6.171095968,24.845,24.845
Tanzania,2006,7.74824524,472.027968,2.047466397,6.157038238,25.478,25.478
Tanzania,2007,7.958777805,537.8246555,2.074275446,6.287532588,26.121,26.121
Tanzania,2008,8.171405676,662.4616407,2.100640947,6.495962655,26.776,26.776
Tanzania,2009,8.385574693,672.8440545,2.126512931,6.511513586,27.439,27.439
Tanzania,2010,8.604377305,686.4488606,2.152271063,6.531531729,28.114,28.114
Tanzania,2011,8.82756702,720.3355004,2.177879441,6.579717076,28.798,28.798
Tanzania,2012,9.056332398,817.3315751,2.203464226,6.706044857,29.493,29.493
Tanzania,2013,9.290070238,933.4464296,2.228946113,6.838883575,30.196,30.196
Thailand,1970,8.559377829,199.9523537,2.147027504,5.298079107,20.889,20.889
Thailand,1971,8.669835622,202.2100354,2.159849831,5.309306936,21.442,21.442
Thailand,1972,8.785545415,217.8624024,2.173107805,5.383863682,22.006,22.006
Thailand,1973,8.907674732,280.8567918,2.186913235,5.637844902,22.579,22.579
Thailand,1974,9.041038888,345.6457591,2.201774089,5.845414433,23.164,23.164
Thailand,1975,9.187491729,365.8871605,2.217842964,5.902324981,23.758,23.758
Thailand,1976,9.348442886,407.4625322,2.235209793,6.009948983,24.365,24.365
Thailand,1977,9.521986618,463.5406357,2.253603505,6.138894053,24.98,24.98
Thailand,1978,9.709401088,550.162854,2.2730946,6.310214333,25.606,25.606
