Country,Year,GDP per capita,LogGDP,UrbPer,LogGDP
Kenya,2002,-0.013934986,-0.002285921,0.017392164,-0.002285921
Kenya,2003,0.103111974,0.016022487,0.017337672,0.016022487
Kenya,2004,0.051071641,0.008004244,0.017280886,0.008004244
Kenya,2005,0.13332563,0.01995226,0.017128109,0.01995226
Kenya,2006,0.16916231,0.024427761,0.017070358,0.024427761
Kenya,2007,0.204116643,0.028339881,0.01701066,0.028339881
Kenya,2008,0.077185279,0.011031399,0.016949153,0.011031399
Kenya,2009,0.020644251,0.002998687,0.016798246,0.002998687
Kenya,2010,0.043945329,0.006292406,0.016736402,0.006292406
Kenya,2011,0.001110511,0.000161374,0.016800305,0.000161374
Kenya,2012,0.182791937,0.024404789,0.016814787,0.024404789
Kenya,2013,0.068179771,0.009359769,0.016823964,0.009359769
"Korea, Dem. Rep.",1971,0.07404076,0.01200255,0.009261993,0.01200255
"Korea, Dem. Rep.",1972,0.074811886,0.011979369,0.009176995,0.011979369
"Korea, Dem. Rep.",1973,0.076519399,0.012098021,0.0090392,0.012098021
"Korea, Dem. Rep.",1974,0.07929676,0.012371124,0.008958225,0.012371124
"Korea, Dem. Rep.",1975,0.082658161,0.012717909,0.008860895,0.012717909
"Korea, Dem. Rep.",1976,0.024365134,0.003806556,0.000705467,0.003806556
"Korea, Dem. Rep.",1977,0.027346942,0.004249994,0.00070497,0.004249994
"Korea, Dem. Rep.",1978,0.02903898,0.004490142,0.000704473,0.004490142
"Korea, Dem. Rep.",1979,0.029000645,0.004464253,0.000703977,0.004464253
"Korea, Dem. Rep.",1980,0.027766162,0.004257791,0.000703482,0.004257791
"Korea, Dem. Rep.",1981,0.022220711,0.003402209,0.002618629,0.003402209
"Korea, Dem. Rep.",1982,0.236749599,0.032782392,0.00261179,0.032782392
"Korea, Dem. Rep.",1983,-0.017085873,-0.002574389,0.002587503,-0.002574389
"Korea, Dem. Rep.",1984,-0.062234926,-0.009623479,0.002598263,-0.009623479
"Korea, Dem. Rep.",1985,-0.029639755,-0.004549996,0.00259153,-0.004549996
"Korea, Dem. Rep.",1986,0.114117381,0.016416286,0.002567483,0.016416286
"Korea, Dem. Rep.",1987,0.03897711,0.005714897,0.002560908,0.005714897
"Korea, Dem. Rep.",1988,-0.086611795,-0.013463383,0.002554367,-0.013463383
"Korea, Dem. Rep.",1989,0.061471188,0.008986555,0.002547858,0.008986555
"Korea, Dem. Rep.",1990,-0.093644768,-0.014679597,0.002541383,-0.014679597
"Korea, Dem. Rep.",1991,-0.09827807,-0.015674871,0.002517813,-0.015674871
"Korea, Dem. Rep.",1992,-0.104972668,-0.017071602,0.002528575,-0.017071602
"Korea, Dem. Rep.",1993,-0.151486366,-0.025726031,0.002505155,-0.025726031
"Korea, Dem. Rep.",1994,-0.236019104,-0.04327439,0.001920919,-0.04327439
"Korea, Dem. Rep.",1995,-0.421917067,-0.092078656,0.001340369,-0.092078656
"Korea, Dem. Rep.",1996,1.154264278,0.142020093,0.001338575,0.142020093
"Korea, Dem. Rep.",1997,-0.035550181,-0.005865495,0.001336785,-0.005865495
"Korea, Dem. Rep.",1998,-0.013557194,-0.002224906,0.001335001,-0.002224906
"Korea, Dem. Rep.",1999,-0.008161406,-0.001338726,0.001333221,-0.001338726
"Korea, Dem. Rep.",2000,0.022505649,0.00364066,0.001314592,0.00364066
"Korea, Dem. Rep.",2001,0.030674656,0.004924413,0.001329698,0.004924413
"Korea, Dem. Rep.",2002,-0.017112271,-0.002799426,0.001327932,-0.002799426
"Korea, Dem. Rep.",2003,0.006405362,0.001038467,0.001309384,0.001038467
"Korea, Dem. Rep.",2004,0.004252917,0.000689526,0.001324437,0.000689526
"Korea, Dem. Rep.",2005,0.158306198,0.023860611,0.001305942,0.023860611
"Korea, Dem. Rep.",2006,0.049364662,0.007641105,0.00132096,0.007641105
"Korea, Dem. Rep.",2007,0.038183981,0.005897365,0.001302518,0.005897365
"Korea, Dem. Rep.",2008,-0.077249424,-0.012578296,0.001300824,-0.012578296
"Korea, Dem. Rep.",2009,-0.102336369,-0.017105876,0.001299134,-0.017105876
"Korea, Dem. Rep.",2010,0.152618537,0.022896852,0.001530324,0.022896852
"Korea, Dem. Rep.",2011,0.119092911,0.017732428,0.001760505,0.017732428
"Korea, Dem. Rep.",2012,0.008504812,0.0013114,0.001989522,0.0013114
"Korea, Dem. Rep.",2013,-0.033643045,-0.005292331,0.002200675,-0.005292331
"Korea, Rep.",1971,0.084707147,0.014261289,0.038251769,0.014261289
"Korea, Rep.",1972,0.068705299,0.011490691,0.033861007,0.011490691
"Korea, Rep.",1973,0.253079476,0.038570021,0.032935091,0.038570021
"Korea, Rep.",1974,0.377942118,0.052773835,0.032084377,0.052773835
"Korea, Rep.",1975,0.096113839,0.014349531,0.031215784,0.014349531
"Korea, Rep.",1976,0.352852291,0.04658656,0.035100868,0.04658656
"Korea, Rep.",1977,0.264496655,0.034564833,0.035338603,0.034564833
"Korea, Rep.",1978,0.328785592,0.040470221,0.034132411,0.040470221
"Korea, Rep.",1979,0.266238168,0.032298821,0.032836774,0.032298821
"Korea, Rep.",1980,-0.042252669,-0.00572231,0.031629108,-0.00572231
"Korea, Rep.",1981,0.106876358,0.013536746,0.029742595,0.013536746
"Korea, Rep.",1982,0.053632224,0.006871652,0.028318523,0.006871652
"Korea, Rep.",1983,0.09108087,0.011387184,0.027172375,0.011387184
"Korea, Rep.",1984,0.087410391,0.01082373,0.026064545,0.01082373
"Korea, Rep.",1985,0.022379009,0.002828058,0.024881124,0.002828058
"Korea, Rep.",1986,0.139001086,0.016583852,0.027791479,0.016583852
"Korea, Rep.",1987,0.244618427,0.027428208,0.028254773,0.027428208
"Korea, Rep.",1988,0.32412865,0.034250585,0.02663244,0.034250585
"Korea, Rep.",1989,0.21629861,0.023096987,0.0249897,0.023096987
"Korea, Rep.",1990,0.133245481,0.014421349,0.023507235,0.014421349
"Korea, Rep.",1991,0.156497046,0.016524622,0.015275446,0.016524622
"Korea, Rep.",1992,0.062861384,0.006816173,0.011310889,0.006816173
"Korea, Rep.",1993,0.092465871,0.009820827,0.010881034,0.009820827
"Korea, Rep.",1994,0.162146224,0.016524778,0.010529063,0.016524778
"Korea, Rep.",1995,0.211272526,0.020735153,0.010161132,0.020735153
"Korea, Rep.",1996,0.071901939,0.007358893,0.005406511,0.007358893
"Korea, Rep.",1997,-0.076879626,-0.008416252,0.003089166,-0.008416252
"Korea, Rep.",1998,-0.332257655,-0.042849548,0.003041632,-0.042849548
"Korea, Rep.",1999,0.284591665,0.02776183,0.003019774,0.02776183
"Korea, Rep.",2000,0.149087408,0.014988749,0.002985488,0.014988749
"Korea, Rep.",2001,-0.055326991,-0.006048209,0.004006481,-0.006048209
"Korea, Rep.",2002,0.137569269,0.013780206,0.004490868,0.013780206
"Korea, Rep.",2003,0.112654381,0.011257495,0.00439607,0.011257495
"Korea, Rep.",2004,0.118936075,0.011719274,0.004339632,0.011719274
"Korea, Rep.",2005,0.168431564,0.016045072,0.004234463,0.016045072
"Korea, Rep.",2006,0.120395386,0.011532822,0.002249677,0.011532822
"Korea, Rep.",2007,0.10303262,0.009834943,0.00126337,0.009834943
"Korea, Rep.",2008,-0.112805723,-0.011887141,0.001249525,-0.011887141
"Korea, Rep.",2009,-0.105611359,-0.011218387,0.001247966,-0.011218387
"Korea, Rep.",2010,0.206264533,0.019062288,0.001234191,0.019062288
"Korea, Rep.",2011,0.092359344,0.008811789,0.001232669,0.008811789
"Korea, Rep.",2012,0.011314254,0.001112442,0.001267721,0.001112442
"Korea, Rep.",2013,0.061220604,0.005868743,0.001314812,0.005868743
Lebanon,1971,0.096898722,0.01370404,0.026649853,0.01370404
Lebanon,1972,0.21472318,0.028432382,0.024893547,0.028432382
Lebanon,1973,0.2706982,0.03404927,0.023841483,0.03404927
Lebanon,1974,0.25676425,0.031412563,0.022911724,0.031412563
Lebanon,1975,-0.082507139,-0.0114753,0.0219408,-0.0114753
Lebanon,1976,-0.56559329,-0.11240067,0.021036758,-0.11240067
Lebanon,1977,0.866188646,0.094758305,0.020062293,0.094758305
Lebanon,1978,0.114866111,0.01508523,0.019208991,0.01508523
Lebanon,1979,0.15591166,0.019802465,0.018340624,0.019802465
Lebanon,1980,0.183711779,0.022603004,0.017526898,0.022603004
Lebanon,1981,-0.047992118,-0.006445633,0.016654903,-0.006445633
Lebanon,1982,-0.322269739,-0.051312626,0.015888063,-0.051312626
Lebanon,1983,0.052100278,0.007061707,0.015127022,0.007061707
Lebanon,1984,-0.301803523,-0.049601103,0.014409632,-0.049601103
Lebanon,1985,-0.14208657,-0.022263287,0.013643383,-0.022263287
Lebanon,1986,0.233988098,0.031239181,0.012993881,0.031239181
Lebanon,1987,-0.222224563,-0.03620964,0.012330027,-0.03620964
Lebanon,1988,0.596877083,0.069969885,0.011713282,0.069969885
Lebanon,1989,-0.182188355,-0.028100218,0.00440534,-0.028100218
Lebanon,1990,0.024313471,0.003453393,0.004313522,0.003453393
Lebanon,1991,0.449889177,0.053219713,0.004234841,0.053219713
Lebanon,1992,0.284096732,0.034013104,0.004145103,0.034013104
Lebanon,1993,0.341718439,0.038668648,0.004044477,0.038668648
Lebanon,1994,0.154541055,0.018200037,0.003968773,0.018200037
Lebanon,1995,0.205000284,0.023195589,0.003893906,0.023195589
Lebanon,1996,0.170315961,0.019119267,0.003796274,0.019119267
Lebanon,1997,0.135933588,0.015203596,0.003723192,0.015203596
Lebanon,1998,0.076903011,0.008705476,0.003639172,0.008705476
Lebanon,1999,-0.007754102,-0.000906762,0.001340795,-0.000906762
Lebanon,2000,-0.043271961,-0.005157548,0.001339,-0.005157548
Lebanon,2001,-0.014057676,-0.00165919,0.001337209,-0.00165919
Lebanon,2002,0.047235683,0.005418046,0.001347036,0.005418046
Lebanon,2003,0.008165499,0.000949516,0.001356821,0.000949516
Lebanon,2004,0.038032414,0.004354092,0.001366563,0.004354092
Lebanon,2005,-0.01769349,-0.002073346,0.001364698,-0.002073346
Lebanon,2006,0.002613854,0.000303811,0.001374388,0.000303811
Lebanon,2007,0.111788653,0.012329357,0.001372502,0.012329357
Lebanon,2008,0.162064401,0.017262336,0.001382138,0.017262336
Lebanon,2009,0.196429615,0.020262067,0.00138023,0.020262067
Lebanon,2010,0.05945232,0.00639526,0.001389814,0.00639526
Lebanon,2011,0.011180654,0.001223411,0.001387885,0.001223411
Lebanon,2012,0.060410866,0.006446242,0.001397416,0.006446242
Lebanon,2013,0.031920897,0.003431108,0.001395466,0.003431108
Liberia,1971,0.02696125,0.005109821,0.032084534,0.005109821
Liberia,1972,0.05502978,0.010236594,0.03175726,0.010236594
Liberia,1973,0.137759939,0.024412662,0.031321041,0.024412662
Liberia,1974,0.189565873,0.032052707,0.03110458,0.032052707
Liberia,1975,0.167893176,0.027767563,0.030946725,0.027767563
Liberia,1976,0.006971367,0.00120936,0.030577316,0.00120936
Liberia,1977,0.086623002,0.014444123,0.030053336,0.014444123
Liberia,1978,0.06417658,0.010660899,0.029672578,0.010660899
Liberia,1979,0.116912189,0.018750711,0.029269174,0.018750711
Liberia,1980,-0.00506898,-0.000845949,0.028846435,-0.000845949
Liberia,1981,0.109617438,0.01732948,0.028322006,0.01732948
Liberia,1982,-0.000962772,-0.000157746,0.027929099,-0.000157746
Liberia,1983,-0.040587757,-0.006786667,0.027466172,-0.006786667
Liberia,1984,-0.039840698,-0.006704679,0.042938681,-0.006704679
Liberia,1985,-0.029003395,-0.004886507,0.063739519,-0.004886507
Liberia,1986,-0.02134903,-0.003600455,0.060958629,-0.003600455
Liberia,1987,0.055524234,0.009048232,0.058079011,0.009048232
Liberia,1988,0.075775172,0.012120647,0.055248386,0.012120647
Liberia,1989,0.046585123,0.007465284,0.052176512,0.007465284
Liberia,1990,-0.503191048,-0.113844591,0.049380846,-0.113844591
Liberia,1991,-0.078560541,-0.01502567,0.046515824,-0.01502567
Liberia,1992,-0.345922246,-0.079152823,-0.051396552,-0.079152823
Liberia,1993,-0.27434166,-0.064928874,-0.054708373,-0.064928874
Liberia,1994,-0.181034857,-0.043244888,-0.058220693,-0.043244888
Liberia,1995,-0.010126379,-0.002303501,-0.061676977,-0.002303501
Liberia,1996,0.119069084,0.025519322,-0.065187119,0.025519322
Liberia,1997,0.575941021,0.10061306,0.007913602,0.10061306
Liberia,1998,0.128667694,0.024325986,0.007897654,0.024325986
Liberia,1999,0.124774639,0.023070354,0.00783577,0.023070354
Liberia,2000,-0.007400066,-0.001424468,0.007797581,-0.001424468
Liberia,2001,-0.046285182,-0.009101574,0.007714692,-0.009101574
Liberia,2002,0.05141798,0.009718005,0.007700401,0.009718005
Liberia,2003,-0.242743055,-0.053373078,0.007641558,-0.053373078
Liberia,2004,0.19399869,0.035953773,0.007605652,0.035953773
Liberia,2005,0.123658623,0.022821134,0.007548243,0.022821134
Liberia,2006,0.115375255,0.020895979,0.007491694,0.020895979
Liberia,2007,0.118384653,0.020973364,0.007457539,0.020973364
Liberia,2008,0.079951528,0.014122057,0.007402336,0.014122057
Liberia,2009,0.06972512,0.012202846,0.007496602,0.012202846
Liberia,2010,0.012643728,0.002247328,0.007588373,0.002247328
Liberia,2011,0.391205939,0.05892323,0.007677664,0.05892323
Liberia,2012,0.096147437,0.015471554,0.00774373,0.015471554
Liberia,2013,0.095173744,0.015088342,0.007828434,0.015088342
Libya,1971,0.178972291,0.021782572,0.066859938,0.021782572
Libya,1972,0.150792965,0.01818581,0.062273551,0.01818581
Libya,1973,0.315754539,0.034896385,0.057485966,0.034896385
Libya,1974,0.683645259,0.064016006,0.028709179,0.064016006
Libya,1975,-0.064353366,-0.007681929,0.025278835,-0.007681929
Libya,1976,0.248427162,0.025823259,0.024289241,0.025823259
Libya,1977,0.130039668,0.013869798,0.023200124,0.013869798
Libya,1978,-0.050402705,-0.005787155,0.022233367,-0.005787155
Libya,1979,0.326553878,0.031805217,0.021274065,0.031805217
Libya,1980,0.294887138,0.028189304,0.02035053,0.028189304
Libya,1981,-0.159538621,-0.018439098,0.019359717,-0.018439098
Libya,1982,-0.057439462,-0.006393731,0.01850219,-0.006393731
Libya,1983,-0.070196936,-0.007917252,0.017616424,-0.007917252
Libya,1984,-0.123578237,-0.014463398,0.016811829,-0.014463398
Libya,1985,-0.001792898,-0.000199651,0.001992032,-0.000199651
Libya,1986,-0.210721283,-0.02633262,0.00072896,-0.02633262
Libya,1987,-0.094148922,-0.011300902,0.000728429,-0.011300902
Libya,1988,0.100809423,0.011102405,0.000714664,0.011102405
Libya,1989,0.033560187,0.003773815,0.000727379,0.003773815
Libya,1990,0.122336798,0.013145056,0.000713634,0.013145056
Libya,1991,0.081509185,0.008808798,0.000713125,0.008808798
Libya,1992,0.035558357,0.003893675,0.000725814,0.003893675
Libya,1993,-0.114840823,-0.013541166,0.0007121,-0.013541166
Libya,1994,-0.086185088,-0.010141841,0.000711594,-0.010141841
Libya,1995,-0.098630436,-0.011804625,0.000711088,-0.011804625
Libya,1996,0.085231444,0.009409414,0.000710582,0.009409414
Libya,1997,0.04230231,0.004721867,0.000815275,0.004721867
Libya,1998,-0.114595437,-0.013805756,0.00093286,-0.013805756
Libya,1999,0.106705637,0.011661505,0.001023877,0.011661505
Libya,2000,0.125209922,0.01341233,0.001140849,0.01341233
Libya,2001,-0.128500872,-0.015430437,0.001244335,-0.015430437
Libya,2002,-0.366514109,-0.052018636,0.001347444,-0.052018636
Libya,2003,0.179141113,0.019807186,0.001450146,0.019807186
Libya,2004,0.249530252,0.026256438,0.00155241,0.026256438
Libya,2005,0.343866306,0.033943749,0.001641181,0.033943749
Libya,2006,0.192159593,0.019523909,0.001742523,0.019523909
Libya,2007,0.119012631,0.012251244,0.001830361,0.012251244
Libya,2008,0.496623761,0.043398853,0.001930677,0.043398853
Libya,2009,-0.288466666,-0.03510741,0.002004552,-0.03510741
Libya,2010,0.160986921,0.015958408,0.002103796,0.015958408
Libya,2011,-0.503711079,-0.073723867,0.002189537,-0.073723867
Libya,2012,1.340681919,0.096614921,0.002261862,0.096614921
Libya,2013,-0.227229734,-0.026704436,0.002333692,-0.026704436
Madagascar,1971,0.051802673,0.010272104,0.030212766,0.010272104
Madagascar,1972,0.111358006,0.021255676,0.030152829,0.021255676
Madagascar,1973,0.197351293,0.035505039,0.029871692,0.035505039
Madagascar,1974,0.100944365,0.018307436,0.029719032,0.018307436
Madagascar,1975,0.156764627,0.027224407,0.029302414,0.027224407
Madagascar,1976,-0.071760485,-0.013552088,0.025774458,-0.013552088
Madagascar,1977,0.049941922,0.00899118,0.025604297,0.00899118
Madagascar,1978,0.099283547,0.017308123,0.025488827,0.017308123
Madagascar,1979,0.260884449,0.041665419,0.025309273,0.041665419
Madagascar,1980,0.135213871,0.021882671,0.02523799,0.021882671
Madagascar,1981,-0.134113059,-0.02431494,0.025048586,-0.02431494
Madagascar,1982,-0.044334783,-0.007847887,0.02491047,-0.007847887
Madagascar,1983,-0.0294198,-0.005208682,0.024767484,-0.005208682
Madagascar,1984,0.009293459,0.001622016,0.024620167,0.001622016
Madagascar,1985,-0.05374418,-0.009670659,0.024420084,-0.009670659
Madagascar,1986,0.10864086,0.01823097,0.024315674,0.01823097
Madagascar,1987,-0.234865009,-0.046474147,0.024111557,-0.046474147
Madagascar,1988,-0.075509939,-0.014294441,0.024044811,-0.014294441
Madagascar,1989,-0.007199407,-0.001334576,0.023747054,-0.001334576
Madagascar,1990,0.196581728,0.033193097,0.023674037,0.033193097
Madagascar,1991,-0.157702139,-0.030721957,0.02346601,-0.030721957
Madagascar,1992,0.087325591,0.015461924,0.023301132,0.015461924
Madagascar,1993,0.091267502,0.015884645,0.023094688,0.015884645
Madagascar,1994,-0.143639173,-0.027760678,0.011286682,-0.027760678
Madagascar,1995,0.028855185,0.005238169,0.010181704,0.005238169
Madagascar,1996,0.225118148,0.037192402,0.010156613,0.037192402
Madagascar,1997,-0.140140762,-0.026665974,0.01009287,-0.026665974
Madagascar,1998,0.021509512,0.003861521,0.010068007,0.003861521
Madagascar,1999,-0.035386583,-0.006512112,0.01004288,-0.006512112
Madagascar,2000,0.010121532,0.001832223,0.009980263,0.001832223
Madagascar,2001,0.13278966,0.02264301,0.009955385,0.02264301
Madagascar,2002,-0.058227415,-0.010653471,0.009930269,-0.010653471
Madagascar,2003,0.208110989,0.033935037,0.009868778,0.033935037
Madagascar,2004,-0.226044054,-0.044484381,0.009843929,-0.044484381
Madagascar,2005,0.121326064,0.020805261,0.021374641,0.020805261
Madagascar,2006,0.063453054,0.010949752,0.02120497,0.010949752
Madagascar,2007,0.293937464,0.045367741,0.021002549,0.045367741
Madagascar,2008,0.246161977,0.037062817,0.020870086,0.037062817
Madagascar,2009,-0.116199294,-0.020059768,0.020476035,-0.020059768
Madagascar,2010,-0.006271466,-0.001042583,0.020161033,-0.001042583
Madagascar,2011,0.103194299,0.01629237,0.019825237,0.01629237
Madagascar,2012,-0.023060514,-0.00380834,0.019470548,-0.00380834
Madagascar,2013,0.035246225,0.005675924,0.019158935,0.005675924
Malaysia,1971,0.197138214,0.030829277,0.024421594,0.030829277
Malaysia,1972,0.159412369,0.024585037,0.024306265,0.024585037
Malaysia,1973,0.482947026,0.063921418,0.023928897,0.063921418
Malaysia,1974,0.209969876,0.029061541,0.023647897,0.029061541
Malaysia,1975,-0.040399589,-0.006110344,0.023319019,-0.006110344
Malaysia,1976,0.157419997,0.02179487,0.023026665,0.02179487
Malaysia,1977,0.162130406,0.021922568,0.022638179,0.021922568
Malaysia,1978,0.216645193,0.02799731,0.022340128,0.02799731
Malaysia,1979,0.266775265,0.032842576,0.022025775,0.032842576
Malaysia,1980,0.126902725,0.016065277,0.021526799,0.016065277
Malaysia,1981,-0.003866105,-0.000512639,0.018147655,-0.000512639
Malaysia,1982,0.045203417,0.005854035,0.01791763,0.005854035
Malaysia,1983,0.095221322,0.011973426,0.017694038,0.011973426
Malaysia,1984,0.096663275,0.01200291,0.017454053,0.01200291
Malaysia,1985,-0.105948843,-0.014395346,0.017154636,-0.014395346
Malaysia,1986,-0.136141926,-0.019085979,0.016952476,-0.019085979
Malaysia,1987,0.106592199,0.013466239,0.016691307,0.013466239
Malaysia,1988,0.06609139,0.008395848,0.016480506,0.008395848
Malaysia,1989,0.087736196,0.010940798,0.016171836,0.010940798
Malaysia,1990,0.101887844,0.012485835,0.015955276,0.012485835
Malaysia,1991,0.086318503,0.01052317,0.015704703,0.01052317
Malaysia,1992,0.172826814,0.020050879,0.024478013,0.020050879
Malaysia,1993,0.102410609,0.012022047,0.024993245,0.012022047
Malaysia,1994,0.085595691,0.010006518,0.024346156,0.010006518
Malaysia,1995,0.162810096,0.0181961,0.023638837,0.0181961
Malaysia,1996,0.106736431,0.01201534,0.02300316,0.01201534
Malaysia,1997,-0.031618429,-0.003761342,0.022257719,-0.003761342
Malaysia,1998,-0.297167777,-0.041438983,0.021618559,-0.041438983
Malaysia,1999,0.07070252,0.008374857,0.020942584,0.008374857
Malaysia,2000,0.115578455,0.013296879,0.020331896,0.013296879
Malaysia,2001,-0.031604128,-0.003853021,0.015247592,-0.003853021
Malaysia,2002,0.065157706,0.007602667,0.014843775,0.007602667
Malaysia,2003,0.071848186,0.008293769,0.014470058,0.008293769
Malaysia,2004,0.110830284,0.012460559,0.014109293,0.012460559
Malaysia,2005,0.085379637,0.009593271,0.013699881,0.009593271
Malaysia,2006,0.112650089,0.012380105,0.013349551,0.012380105
Malaysia,2007,0.168071924,0.017797475,0.012995866,0.017797475
Malaysia,2008,0.1711813,0.01778549,0.012653599,0.01778549
Malaysia,2009,-0.139098791,-0.01656372,0.012278801,-0.01656372
Malaysia,2010,0.202839423,0.020768365,0.011944345,0.020768365
Malaysia,2011,0.148054466,0.015210342,0.011605934,0.015210342
Malaysia,2012,0.036935434,0.003935783,0.011026695,0.003935783
Malaysia,2013,0.008836241,0.000950906,0.010451424,0.000950906
Mali,1971,0.177917143,0.041546061,0.025610607,0.041546061
Mali,1972,0.113819836,0.026258885,0.025515411,0.026258885
Mali,1973,0.139662127,0.031031337,0.025345011,0.031031337
Mali,1974,-0.076907277,-0.01842367,0.025300893,-0.01842367
Mali,1975,0.464310255,0.089451165,0.025181445,0.089451165
Mali,1976,0.165102543,0.032897631,0.025055405,0.032897631
Mali,1977,0.144948561,0.028212888,0.025944388,0.028212888
Mali,1978,0.140030923,0.026566232,0.026751741,0.026566232
Mali,1979,0.242914752,0.042940386,0.026624857,0.042940386
Mali,1980,0.145034637,0.025642429,0.026489698,0.025642429
Mali,1981,-0.095143655,-0.018456179,0.02629301,-0.018456179
Mali,1982,-0.139597023,-0.028277379,0.026146547,-0.028277379
Mali,1983,-0.138605914,-0.02887744,0.025994041,-0.02887744
Mali,1984,-0.035498613,-0.007203489,0.025836171,-0.007203489
Mali,1985,0.073315039,0.014203168,0.025624756,0.014203168
Mali,1986,0.437876646,0.071883354,0.025460429,0.071883354
Mali,1987,0.167598438,0.028612954,0.024178578,0.028612954
Mali,1988,0.02109891,0.00374835,0.018714033,0.00374835
Mali,1989,-0.011706098,-0.002106025,0.018548172,-0.002106025
Mali,1990,0.189551226,0.031110185,0.018472422,0.031110185
Mali,1991,-0.043434423,-0.007718778,0.018394649,-0.007718778
Mali,1992,0.110443125,0.018351211,0.018315018,0.018351211
Mali,1993,-0.004940092,-0.000851893,0.01810965,-0.000851893
Mali,1994,-0.358615832,-0.076463149,0.0180718,-0.076463149
Mali,1995,0.363371754,0.057782716,0.017950457,0.057782716
Mali,1996,0.035142904,0.006087101,0.017869039,0.006087101
Mali,1997,-0.054579364,-0.009831459,0.017670837,-0.009831459
Mali,1998,0.05489176,0.009453692,0.019444655,0.009453692
Mali,1999,-0.020470691,-0.003624763,0.025901737,-0.003624763
Mali,2000,-0.121309627,-0.022746539,0.025681835,-0.022746539
Mali,2001,0.103884522,0.017788759,0.025356186,0.017788759
Mali,2002,0.025743729,0.004494859,0.025141874,0.004494859
Mali,2003,0.283985808,0.044006257,0.024860766,0.044006257
Mali,2004,0.144185492,0.022712765,0.024650539,0.022712765
Mali,2005,0.0672036,0.010724167,0.02428115,0.010724167
Mali,2006,0.081190329,0.012734489,0.02407985,0.012734489
Mali,2007,0.130347398,0.019736392,0.02375731,0.019736392
Mali,2008,0.184434499,0.026737658,0.023533262,0.026737658
Mali,2009,-0.005895813,-0.000909751,0.023166584,-0.000909751
Mali,2010,0.016612979,0.002537205,0.022613636,0.002537205
Mali,2011,0.098851182,0.014479114,0.022030226,0.014479114
Mali,2012,-0.05737167,-0.008945638,0.02147381,-0.008945638
Mali,2013,0.027221814,0.00410319,0.020862716,0.00410319
Mexico,1971,0.069041913,0.00992442,0.012842886,0.00992442
Mexico,1972,0.117187719,0.016310914,0.012596397,0.016310914
Mexico,1973,0.186395104,0.024754046,0.01234058,0.024754046
Mexico,1974,0.263653949,0.033072344,0.012124871,0.033072344
Mexico,1975,0.187463287,0.023505881,0.01188288,0.023505881
Mexico,1976,-0.018386013,-0.002480419,0.011663666,-0.002480419
Mexico,1977,-0.103279284,-0.014607044,0.011403191,-0.014607044
Mexico,1978,0.220413546,0.027086339,0.011196761,0.027086339
Mexico,1979,0.277713125,0.032446642,0.01096498,0.032446642
Mexico,1980,0.353026951,0.038771306,0.010556622,0.038771306
Mexico,1981,0.255480904,0.028087031,0.008004341,0.028087031
Mexico,1982,-0.31922095,-0.046171603,0.007866009,-0.046171603
Mexico,1983,-0.159762487,-0.021913625,0.007760104,-0.021913625
Mexico,1984,0.156846613,0.018752734,0.007626732,0.018752734
Mexico,1985,0.03026947,0.003767523,0.007495945,0.003767523
Mexico,1986,-0.312083338,-0.047085022,0.007382161,-0.047085022
Mexico,1987,0.062329197,0.007986402,0.007256079,0.007986402
Mexico,1988,0.200358989,0.023930435,0.007132341,0.023930435
Mexico,1989,0.193087094,0.022593501,0.007010871,0.022593501
Mexico,1990,0.15422499,0.017950002,0.006525171,0.017950002
Mexico,1991,0.172258815,0.0195395,0.005558745,0.0195395
Mexico,1992,0.132269155,0.014979634,0.005472318,0.014979634
Mexico,1993,0.08592636,0.009793606,0.00538714,0.009793606
Mexico,1994,0.022541291,0.002622624,0.005330725,0.002622624
Mexico,1995,-0.333102634,-0.047539211,0.005247654,-0.047539211
Mexico,1996,0.139731245,0.016114058,0.004116236,0.016114058
Mexico,1997,0.184681263,0.020548595,0.003515678,0.020548595
Mexico,1998,0.032394741,0.003787732,0.003476308,0.003787732
Mexico,1999,0.12327021,0.013758643,0.003437306,0.013758643
Mexico,2000,0.190360329,0.020344987,0.003774802,0.020344987
Mexico,2001,0.055818319,0.006215145,0.004322689,0.006215145
Mexico,2002,0.029512248,0.003307523,0.004264108,0.003307523
Mexico,2003,-0.027304514,-0.003137832,0.004206197,-0.003137832
Mexico,2004,0.066386703,0.007308217,0.004162152,0.007308217
Mexico,2005,0.109426202,0.011721335,0.004092267,0.011721335
Mexico,2006,0.102386362,0.01087533,0.004049379,0.01087533
Mexico,2007,0.067196997,0.007177821,0.003993892,0.007177821
Mexico,2008,0.042537361,0.004564873,0.003952004,0.004564873
Mexico,2009,-0.198920375,-0.024194076,0.003884652,-0.024194076
Mexico,2010,0.160648313,0.016653989,0.003843822,0.016653989
Mexico,2011,0.099994245,0.010479396,0.003764857,0.010479396
Mexico,2012,0.000544395,5.92229E-05,0.003699531,5.92229E-05
Mexico,2013,0.050104403,0.005319662,0.003622126,0.005319662
Mongolia,1971,0.068100238,0.013399893,0.015937139,0.013399893
Mongolia,1972,0.049373956,0.009672687,0.015752676,0.009672687
Mongolia,1973,0.114928996,0.021625573,0.015486868,0.021625573
Mongolia,1974,0.103355972,0.019137567,0.015293046,0.019137567
Mongolia,1975,0.131336458,0.023559447,0.015083554,0.023559447
Mongolia,1976,0.066371906,0.011986526,0.014900526,0.011986526
